web-scraper-order,web-scraper-start-url,containers_terrains,containers_terrains-href,superficie,prix_terrain,adresse_terrain,image_terrain
"1751656900-90","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-ndoukhra-2814969","300 m2","5 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2814969_uploaded_image1_1607344165.jpg""); width: 581px;"
"1751656909-91","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/teerrain-150-m-sebikotane-2815114","150 m2","1 700 000 CFA","Sebikotane, Sénégal","background-image: url(""https://images.coinafrique.com/2815114_uploaded_image2_1607347356.jpeg""); width: 443px;"
"1751656915-92","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-foundiougne-2815216","400 m2","5 000 000 CFA","Fatick, Sénégal","background-image: url(""https://images.coinafrique.com/2815216_uploaded_image1_1607349647.jpg""); width: 458px;"
"1751656921-93","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m-keur-massar-2815412","150","6 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2815412_uploaded_image1_1607354514.jpg""); width: 371px;"
"1751656927-94","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-900-m-lac-rose-2815999","900 m2","40 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2815999_uploaded_image1_1607369358.jpg""); width: 395px;"
"1751656934-95","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-301-m-dakar-plateau-2816192","300","300 000 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2816192_uploaded_image1_1607375515.jpg""); width: 416px;"
"1751656940-96","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m-tivaouane-peulh-apix-2816500","150","8 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2816500_uploaded_image1_1607386738.jpg""); width: 459px;"
"1751656949-97","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-keur-massar-et-bambilor-2816582","4","16 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2816582_uploaded_image2_1607390392.jpeg""); width: 559px;"
"1751656957-98","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-2816584","150 m2","8 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2816584_uploaded_image2_1607390823.jpeg""); width: 559px;"
"1751656969-99","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-7-ha-saly-2816933","70000","35 000 000 CFA","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/2816933_uploaded_image2_1607416847.jpeg""); width: 416px;"
"1751656979-100","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-225-m2-mbao-2818253","225","25 000 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2818253_uploaded_image2_1607446559.jpeg""); width: 446px;"
"1751656986-101","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m-keur-massar-2819651","150","14 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2819651_uploaded_image3_1607511812.jpeg""); width: 457px;"
"1751656998-102","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-keur-massar-extensions-2819744","150 m2","8 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2819744_uploaded_image2_1607513560.jpeg""); width: 455px;"
"1751657005-103","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-1200-m2-pointe-sarene-2819884","10000","Prix sur demande","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2819884_uploaded_image1_1607516646.jpg""); width: 371px;"
"1751657017-104","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-sicap-keur-massar-2819930","150 m2","7 000 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2819930_uploaded_image2_1607525966.jpeg""); width: 421px;"
"1751657025-105","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-387-m-dakar-plateau-2820061","387","690 000 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2820061_uploaded_image1_1607519160.jpg""); width: 447px;"
"1751657035-106","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m-thies-2820953","","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2820953_uploaded_image1_1607542868.jpg""); width: 488px;"
"1751657047-107","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-dakar-2821005","200 m2","Prix sur demande","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2821005_uploaded_image1_1607545229.jpg""); width: 596px;"
"1751657054-108","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-sicap-liberte-2821355","150","45 000 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2821355_uploaded_image1_1607559678.jpg""); width: 559px;"
"1751657060-109","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-208-m-sicap-liberte-2821367","208","70 000 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2821367_uploaded_image1_1607560381.jpg""); width: 559px;"
"1751657069-110","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-120-m-keur-massar-2821585","120 m2","15 000 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2821585_uploaded_image1_1607585036.jpg""); width: 543px;"
"1751657079-111","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-225-m-thies-2822006","225","2 500 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/2822006_uploaded_image2_1607595207.jpeg""); width: 371px;"
"1751657086-112","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-700-m-saly-2822185","700","40 000 000 CFA","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/2822185_uploaded_image1_1607599425.jpg""); width: 419px;"
"1751657091-113","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-1-ha-sindia-2822301","10260","50 000 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/2822301_uploaded_image1_1607601382.jpg""); width: 416px;"
"1751657098-114","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-mbour-2822424","150","15 000 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2822424_uploaded_image1_1607604030.jpg""); width: 538px;"
"1751657105-115","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-kagnack-2822498","","1 500 000 CFA","Pikine, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2822498_uploaded_image1_1607606058.jpg""); width: 438px;"
"1751657118-116","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-225-m2-mbao-2822987","225","25 000 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2822987_uploaded_image2_1607618933.jpeg""); width: 446px;"
"1751657129-117","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-200-m-liberte-6-extension-2823774","200 m2","85 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2823774_uploaded_image2_1607656699.jpeg""); width: 666px;"
"1751657138-118","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-250m-almadies-2823780","250 m2","80 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2823780_uploaded_image2_1607657196.jpeg""); width: 666px;"
"1751657147-119","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-keur-massar-extension-2824035","150 m2","8 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2824035_uploaded_image2_1607677268.jpeg""); width: 455px;"
"1751657165-120","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-diamniadio-2824575","150 m2","1 300 CFA","Diamniadio, Sénégal","background-image: url(""https://images.coinafrique.com/2824575_uploaded_image2_1607691301.jpeg""); width: 542px;"
"1751657177-121","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-600-m-saly-diambars-2824764","600","52 000 000 CFA","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/2824764_uploaded_image2_1607697275.jpeg""); width: 427px;"
"1751657187-122","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-300m2-nguekhokh-2825209","300","4 000 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/2825209_uploaded_image2_1607710167.jpeg""); width: 427px;"
"1751657194-123","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-350-m-zac-mbao-2825722","350 m2","30 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2825722_uploaded_image1_1607732481.jpg""); width: 482px;"
"1751657202-124","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-2825895","581 m2","160 000 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2825895_uploaded_image1_1607751987.jpg""); width: 419px;"
"1751657211-125","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-diamniadjo-2827306","","4 000 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2827306_uploaded_image1_1607804451.jpg""); width: 556px;"
"1751657222-126","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m-tivaoune-peulh-2828193","150","4 500 000 CFA","Niaga, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2828193_uploaded_image1_1607862436.jpg""); width: 421px;"
"1751657228-127","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-pieds-dans-leau-cayar-2828647","375 m2","8 000 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2828647_uploaded_image1_1607882493.jpg""); width: 418px;"
"1751657237-128","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-nu-350m-saly-doute-2828699","350 m2","4 500 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2828699_uploaded_image1_1607884255.jpg""); width: 549px;"
"1751657248-129","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150m-kounoune-2828703","150","5 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2828703_uploaded_image1_1607884365.jpg""); width: 371px;"
"1751657258-130","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-nord-foire-2829047","150 m2","55 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2829047_uploaded_image1_1607898152.jpg""); width: 512px;"
"1751657268-131","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-1000-m2-dakar-2829836","1000","2 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2829836_uploaded_image1_1607943659.jpg""); width: 409px;"
"1751657278-132","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m-2-dakar-2830085","150","3 500 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2830085_uploaded_image2_1607948491.jpeg""); width: 459px;"
