web-scraper-order,web-scraper-start-url,containers_villas,containers_villas-href,type_annonce,nombre_de_pieces,prix_building,adresse_building,image_lien
"1751708318-8173","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-rufisque-4745149","Vente villas 4 pièces - Rufisque","4","30 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4745149_uploaded_image2_1715784682.jpeg""); width: 411px;"
"1751708323-8174","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-ngaparou-4711008","Vente villa  3 pièces -  Ngaparou","2","85 000 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/4711008_uploaded_image1_1714062839.jpg""); width: 524px;"
"1751708329-8175","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-zone-b-4702399","Vente villa  - Zone B","3","150 000 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4702399_uploaded_image1_1713630861.jpg""); width: 371px;"
"1751708335-8176","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-zac-mbao-4745643","Vente villa - Zac Mbao","11","180 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4745643_uploaded_image1_1715798541.jpg""); width: 413px;"
"1751708340-8177","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-bourguiba-4702526","Vente villa - Bourguiba","7","1 000 000 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4702526_uploaded_image1_1713637927.jpg""); width: 371px;"
"1751708346-8178","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-diamagueune-4745724","Vente villa - Diamagueune","5","15 000 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4745724_uploaded_image1_1715804193.jpg""); width: 648px;"
"1751708353-8179","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-04-pieces-mermoz-sacre-coeur-4745931","Location villa 04 pièces - Mermoz-Sacré coeur","4","2 000 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4745931_uploaded_image1_1715813476.jpg""); width: 435px;"
"1751708360-8180","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-amitie2-4700134","Vente villa 6 pièces - Amitie2","6","290 000 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4700134_uploaded_image1_1713522671.jpg""); width: 421px;"
"1751708367-8181","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-point-e-4746763","Location villa 5 pièces - Point E","5","1 500 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4746763_uploaded_image1_1715860858.jpg""); width: 371px;"
"1751708372-8182","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-thies-4747311","Vente villas 4 pièces - Thies","3","40 000 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4747311_uploaded_image1_1715878577.jpg""); width: 389px;"
"1751708379-8183","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villas-3-pieces-thies-4747314","Vente villas 3 pièces - Thies","4","Prix sur demande","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/4747314_uploaded_image1_1715878633.jpg""); width: 389px;"
"1751708385-8184","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-thies-4748958","Vente villa  3 pièces - Thies","4","67 000 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/4748958_uploaded_image1_1715958206.jpg""); width: 486px;"
"1751708393-8185","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-maison-meublee-6-pieces-toubap-dialaw-4700464","Location maison meublée 6 pièces - Toubap Dialaw","","1 350 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4700464_uploaded_image1_1713533682.jpg""); width: 671px;"
"1751708398-8186","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-cite-alioune-sow-de-golf-4750811","Vente villa -  Cité Alioune Sow de Golf","170 m2","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4750811_uploaded_image1_1716058595.jpg""); width: 497px;"
"1751708404-8187","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-scat-urbam-4750848","Vente villa 4 pièces - Scat Urbam","4","95 000 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4750848_uploaded_image1_1716062736.jpg""); width: 615px;"
"1751708410-8188","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-appartement-3-4-pieces-diamniadio-4703891","Vente Appartement  3 - 4 pièces - Diamniadio","3","47 000 000 CFA","Diamniadio, Sénégal","background-image: url(""https://images.coinafrique.com/4703891_uploaded_image1_1713732685.jpg""); width: 671px;"
"1751708415-8189","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-sacre-cur-vdn-4705494","Location villa 4 pièces - Sacré Cœur VDN","5","850 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4705494_uploaded_image1_1713807521.jpg""); width: 492px;"
"1751708421-8190","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-r3-medina-4752664","Vente villa R+3 - Medina","300","375 000 000 CFA","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4752664_uploaded_image1_1716195474.jpg""); width: 499px;"
"1751708427-8191","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mermoz-sacre-coeur-4706570","Location villa 5 pièces - Mermoz-sacré coeur","5","2 000 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4706570_uploaded_image1_1713866787.jpg""); width: 415px;"
"1751708432-8192","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-petit-mbao-4752900","Vente villa -  petit Mbao","480 m2","80 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4752900_uploaded_image1_1716205132.jpg""); width: 627px;"
"1751708439-8193","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-cite-apix-keur-massar-4753045","Vente villas 5 pièces-  cite Apix Keur Massar","5","37 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/4753045_uploaded_image1_1716209922.jpg""); width: 442px;"
"1751708444-8194","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villas-3-pieces-dakar-4753068","Vente villas 3 pièces - Dakar","3","32 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4753068_uploaded_image1_1716210767.jpg""); width: 411px;"
"1751708450-8195","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-saly-4706928","Vente villas 4 pièces - Saly","4","120 000 000 CFA","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/4706928_uploaded_image1_1713877565.jpg""); width: 561px;"
"1751708456-8196","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-meublee-lac-rose-4705443","Vente villa meublée - Lac rose","400","270 000 000 CFA","Lac rose, Sénégal","background-image: url(""https://images.coinafrique.com/4705443_uploaded_image1_1713805968.jpg""); width: 561px;"
"1751708463-8197","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-cite-comico-yeumbeul-4753758","Vente villa - Cité Comico Yeumbeul","3","35 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4753758_uploaded_image1_1716242876.jpg""); width: 600px;"
"1751708469-8198","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-yoff-cite-biagui-4705597","Vente villa - Yoff Cité Biagui","6","450 000 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4705597_uploaded_image1_1713810268.jpg""); width: 671px;"
"1751708475-8199","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-05-pieces-yoff-biagui-4705769","Vente villa 05 pièces - Yoff-Biagui","5","450 000 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4705769_uploaded_image1_1713818094.jpg""); width: 671px;"
"1751708481-8200","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villas-3-pieces-rufisque-4756236","Vente villas 3 pièces - Rufisque","3","40 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4756236_uploaded_image1_1716379824.jpg""); width: 414px;"
"1751708487-8201","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-06-pieces-fann-mermoz-4707339","Location villa 06 pièces - Fann Mermoz","6","1 300 000 CFA","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4707339_uploaded_image1_1713892541.jpg""); width: 671px;"
"1751708493-8202","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-mamelles-4757286","Vente villa - Mamelles","200","150 000 000 CFA","Mamelles, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4757286_uploaded_image1_1716421007.jpg""); width: 371px;"
"1751708498-8203","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-parcelle-assainies-4757386","Location villa 6 pièces - Parcelle Assainies","6","400 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4757386_uploaded_image1_1716429137.jpg""); width: 382px;"
"1751708504-8204","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-ndangane-4758710","Vente villas 4 pièces - Ndangane","4","78 000 000 CFA","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/4758710_uploaded_image2_1716483170.jpeg""); width: 590px;"
"1751708510-8205","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-zac-mbao-4708945","Vente villa 4 pièces - Zac Mbao","","65 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4708945_uploaded_image1_1713972702.74.jpeg""); width: 451px;"
"1751708515-8206","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-de-6-pieces-rufisque-4758829","Vente  villa R+1 de 6 pièces - Rufisque","7","35 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4758829_uploaded_image2_1716486242.jpeg""); width: 543px;"
"1751708521-8207","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-08-pieces-fann-residence-4709237","Location villa 08 pièces - Fann-residence","8","4 500 000 CFA","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4709237_uploaded_image1_1713984420.jpg""); width: 671px;"
"1751708528-8208","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-cite-malick-sy-thies-4759417","Vente villa R+1 - Cité Malick Sy Thiès","7","150 000 000 CFA","Mariste, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4759417_uploaded_image1_1716508394.jpg""); width: 371px;"
"1751708533-8209","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-almadies-2-4712896","Vente villa 3 pièces - Almadies 2","2","16 500 000 CFA","Almadies 2, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4712896_uploaded_image1_1714152143.jpg""); width: 501px;"
"1751708539-8210","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-ouakam-cite-batrain-4720723","Vente villa 4 pièces - Ouakam cité Batrain","4","85 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4720723_uploaded_image1_1714610036.jpg""); width: 671px;"
"1751708545-8211","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-medina-4760288","Vente villa  - Medina","3","135 000 000 CFA","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4760288_uploaded_image2_1716558268.jpeg""); width: 409px;"
"1751708550-8212","https://sn.coinafrique.com/categorie/villas?page=22","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-hann-bel-air-4760292","Vente villa 4 pièces -  Hann bel-air","3","90 000 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4760292_uploaded_image1_1716558511.jpg""); width: 409px;"
"1751708564-8213","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-sacre-cur-2-4713206","Location villa 6 pièces - Sacré cœur 2","6","600 000 CFA","Sacré-Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4713206_uploaded_image1_1714166445.jpg""); width: 492px;"
"1751708570-8214","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-zone-de-captage-4713202","Location villa 5 pièces - Zone de captage","5","550 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4713202_uploaded_image1_1714166302.jpg""); width: 492px;"
"1751708575-8215","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-almadies-2-4761213","Vente villa - Almadies 2","4","95 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/4761213_uploaded_image1_1716615148.jpg""); width: 391px;"
"1751708581-8216","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-sacre-coeur-3-4761612","Vente villa - Sacré coeur 3","4","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4761612_uploaded_image1_1716636615.jpg""); width: 371px;"
"1751708587-8217","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-05-pieces-cite-faycal-4761773","Vente villa 05 pièces - Cité Fayçal","7","22 500 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4761773_uploaded_image1_1716640178.jpg""); width: 585px;"
"1751708593-8218","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-rufisque-4762274","Vente villa 3 pièces - Rufisque","3","13 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4762274_uploaded_image1_1716665428.jpg""); width: 371px;"
"1751708599-8219","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-4715640","Location villa 6 pièces - Mermoz","5","1 600 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4715640_uploaded_image1_1714351154.jpg""); width: 671px;"
"1751708605-8220","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-rufisque-4712885","Vente villa 5 pièces - Rufisque","5","65 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4712885_uploaded_image1_1714151859.jpg""); width: 561px;"
"1751708610-8221","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-mamelles-4766221","Location villas 6 pièces - Mamelles","6","1 500 000 CFA","Mamelles, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4766221_uploaded_image1_1716893410.jpg""); width: 378px;"
"1751708616-8222","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-fann-residence-4766256","Vente  villa  8 pièces - Fann residence","8","3 500 000 000 CFA","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4766256_uploaded_image1_1716894240.jpg""); width: 408px;"
"1751708622-8223","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villas-3-pieces-mbour-4766314","Vente villas 3 pièces - Mbour","3","80 000 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/4766314_uploaded_image1_1716895869.jpg""); width: 545px;"
"1751708627-8224","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-joal-fadiouth-4766368","Vente villa 5 pièces  -  Joal fadiouth","4","105 000 000 CFA","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/4766368_uploaded_image1_1716896924.jpg""); width: 552px;"
"1751708633-8225","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-mamelles-4766573","Vente villas 5 pièces - Mamelles","8","750 000 000 CFA","Mamelles, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4766573_uploaded_image1_1716903467.jpg""); width: 437px;"
"1751708639-8226","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-maison-thies-4766890","Vente maison - Thiés","225 m2","35 000 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4766890_uploaded_image1_1716912952.jpg""); width: 430px;"
"1751708644-8227","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-02-pieces-dakar-4767412","Vente villa 02 pièces - Dakar","2","50 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4767412_uploaded_image1_1716938005.jpg""); width: 389px;"
"1751708650-8228","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villas-8-pieces-mariste-4767469","Location villas 8 pièces - Mariste","8","800 000 CFA","Mariste, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4767469_uploaded_image1_1716944470.jpg""); width: 371px;"
"1751708656-8229","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-saly-4718272","Location villa 5 pièces -Saly","5","130 000 CFA","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/4718272_uploaded_image1_1714492393.jpg""); width: 506px;"
"1751708661-8230","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-saly-4721282","Location villa 4 pièces - Saly","4","120 000 CFA","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/4721282_uploaded_image1_1714647976.jpg""); width: 506px;"
"1751708667-8231","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-ngaparou-4721474","Location villa 4 pièces - Ngaparou","4","130 000 CFA","Ngaparou, Sénégal","background-image: url(""https://images.coinafrique.com/4721474_uploaded_image1_1714651556.jpg""); width: 506px;"
"1751708674-8232","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-almadies-4768971","Vente villas 6 pièces - Almadies","6","350 000 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4768971_uploaded_image1_1717004895.jpg""); width: 488px;"
"1751708680-8233","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-almadies-4722587","Location villas 6 pièces - Almadies","6","3 000 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4722587_uploaded_image1_1714685710.jpg""); width: 484px;"
"1751708685-8234","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-4724562","Location villa 6 pièces -  Mermoz","7","1 200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4724562_uploaded_image1_1714767752.jpg""); width: 492px;"
"1751708691-8235","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-r1-6-pieces-sacre-cur-1-4724605","Location villa R+1 6 pièces -  Sacré cœur 1","6","600 000 CFA","Sacré-Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4724605_uploaded_image2_1714769565.jpeg""); width: 492px;"
"1751708696-8236","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-sicap-liberte-4770332","Vente villa - Sicap Liberté","1","280 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4770332_uploaded_image1_1717070897.jpg""); width: 371px;"
"1751708703-8237","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-mermoz-sacre-coeur-4720074","Location villas 6 pièces - Mermoz-Sacré coeur","6","1 500 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4720074_uploaded_image2_1714579887.jpeg""); width: 584px;"
"1751708709-8238","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-immeuble-ngor-extention-4770561","Vente immeuble -  Ngor extention","5","160 000 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4770561_uploaded_image1_1717080195.jpg""); width: 653px;"
"1751708715-8239","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-04-pieces-parcelle-assainies-4770921","Vente villa 04 pièces - Parcelle Assainies","4","65 000 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4770921_uploaded_image1_1717094552.jpg""); width: 488px;"
"1751708720-8240","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villas-duplex-9-pieces-mamelles-4724340","Location villas duplex 9 pièces - Mamelles","","2 000 000 CFA","Mamelles, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4724340_uploaded_image1_1714759348.jpg""); width: 568px;"
"1751708726-8241","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-03-pieces-ngaparou-4771154","Vente villa 03 pièces - Ngaparou","3","230 000 000 CFA","Ngaparou, Sénégal","background-image: url(""https://images.coinafrique.com/4771154_uploaded_image1_1717107211.jpg""); width: 375px;"
"1751708732-8242","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-keur-massar-4772131","Vente villas  4 pièces - Keur massar","4","37 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/4772131_uploaded_image1_1717157198.jpg""); width: 442px;"
"1751708737-8243","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-a-rufisque-4773666","Vente villa à Rufisque","6","60 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4773666_uploaded_image1_1717236346.jpg""); width: 594px;"
"1751708744-8244","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-djily-mbaye-4730862","Vente villa 10 pièces - Djily Mbaye","10","280 CFA","Djily MBaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4730862_uploaded_image1_1715090325.jpg""); width: 371px;"
"1751708750-8245","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-yoff-4730871","Vente villa 6  pièces - Yoff","10","400 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4730871_uploaded_image1_1715090799.jpg""); width: 371px;"
"1751708755-8246","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-en-face-apix-4774741","Vente villa  en face apix","5","39 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/4774741_uploaded_image1_1717289048.jpg""); width: 464px;"
"1751708761-8247","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-150m-a-ndiakhirate-4774746","Vente villa 150m² à  Ndiakhirate","3","73 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/4774746_uploaded_image1_1717289346.jpg""); width: 391px;"
"1751708767-8248","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-sicap-liberte-4774968","vente villas 4 pièces - sicap liberté","4","150 000 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4774968_uploaded_image1_1717323396.jpg""); width: 371px;"
"1751708773-8249","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-duplex-9-pieces-grand-mbao-4732801","Vente  villa  duplex 9 pièces -  Grand Mbao","9","90 000 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4732801_uploaded_image1_1715176667.jpg""); width: 573px;"
"1751708778-8250","https://sn.coinafrique.com/categorie/villas?page=21","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-apix-4775607","Vente villa 4 pièces - Apix","5","39 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/4775607_uploaded_image1_1717354785.jpg""); width: 464px;"
